case,tumor_id,tumor_n_wgd,tumor_fraction_diploid,model_id,model_type,model_n_wgd,model_fraction_diploid,cancer_type,loh_union,loh_match,loh_shared,loh_model,loh_tumor,cn_equal,cn_equal_wgd,cn_mean_sq_diff,cn_mean_sq_diff_wgd,cn_correlation,tumor_consensus_purity,tumor_consensus_ploidy,model_consensus_purity,model_consensus_ploidy,is_wgd_tumor,is_wgd_model,wgd_status
HCM-CSHL-0060-C18,HCM-CSHL-0060-C18-01B,1,0.03765495219130653,HCM-CSHL-0060-C18-85A,model,1,0.02972570546974508,COAD,0.4668747645444271,0.5239193083573487,0.7777299391851892,0.13890533340509123,0.0833647274097196,0.3988176692758224,0.3988176692758224,1.6528728082179283,1.6528728082179283,0.5273535695545781,0.353408,3.289633583,0.990377167,3.19308315,True,True,Both WGD
HCM-CSHL-0061-C18,HCM-CSHL-0061-C18-01A,1,0.03395942091383671,HCM-CSHL-0061-C18-85A,model,1,0.040758480885492346,COAD,0.16538399440288468,0.9918646273999349,0.9986545395834454,0.0006458209999461816,0.0006996394166083634,0.7811054474214087,0.7811054474214087,0.8019845084985578,0.8019845084985578,0.8352426849950778,0.3700194,3.8975,0.981540833,3.619569261,True,True,Both WGD
HCM-CSHL-0062-C18,HCM-CSHL-0062-C18-01A,0,0.8874118723427157,HCM-CSHL-0062-C18-85A,model,0,0.9352923236998367,READ,0.000807276249932727,0.4888888888888889,0.9995873921389232,0.00025115261109018175,0.0001614552499865454,0.9508330020599183,0.9508330020599183,0.049600664956091216,0.049600664956091216,0.7151938717050189,0.75,2.12,0.9975,2.073333333,False,False,Both diploid
HCM-CSHL-0063-C18,HCM-CSHL-0063-C18-01A,0,0.7152288179681754,HCM-CSHL-0063-C18-85A,model,1,0.0007713973054912724,COAD,0.22725723409217302,0.872355541521945,0.970991873419084,0.00026909208331090897,0.02873903449760508,0.0006701805864985781,0.8235613758626311,4.266786212392907,0.22864025792896087,0.8956599031326768,0.323084,1.963972924,0.991483833,3.829522609,False,True,Model WGD
HCM-CSHL-0064-C18,HCM-CSHL-0064-C18-01A,2,0.01686310388748363,HCM-CSHL-0064-C18-85A,model,2,0.017293651220781085,COAD,0.24313366700751665,0.9858333948203349,0.9965556213336204,0.001955402472059272,0.0014889761943203631,0.8614693417247212,0.8614693417247212,0.20672281135747678,0.20672281135747678,0.9526900913624854,0.3135924,3.989841872,0.973175,3.944473361,True,True,Both WGD
HCM-CSHL-0065-C20,HCM-CSHL-0065-C20-06A,1,0.0784851909656818,HCM-CSHL-0065-C20-85A,model,1,0.07844931202124034,COAD,0.1007301365193836,0.9686553873552983,0.996842652889152,0.0004126078610767271,0.0027447392497712718,0.8833060853769301,0.8833060853769301,0.12225249772933697,0.12225249772933697,0.9551762158898446,0.782,3.09,0.985995833,3.347695337,True,True,Both WGD
HCM-CSHL-0073-C25,HCM-CSHL-0073-C25-01B,0,0.8016611951276393,HCM-CSHL-0073-C25-85B,model,0,0.7984500296001291,PAAD,0.15575049782035413,0.9767334715503341,0.9963762266114131,0.0010763683332436359,0.0025474050553432716,0.9672375821335615,0.9672375821335615,0.03461895487887006,0.03461895487887006,0.9315201339556923,0.4542996,1.963363286,0.989479,1.861303118,False,False,Both diploid
HCM-CSHL-0074-C25,HCM-CSHL-0074-C25-01A,0,0.8246954774590531,HCM-CSHL-0074-C25-85A,model,0,0.7808872862960372,PAAD,0.14774949320990977,0.9292132102962604,0.989541287695316,0.008198338804872361,0.0022603734998116356,0.951383283187789,0.951383283187789,0.05237763264108021,0.05237763264108021,0.836588142070171,0.347474333,1.965305263,0.994247167,1.918785387,False,False,Both diploid
HCM-CSHL-0075-C25,HCM-CSHL-0075-C25-01B,1,0.3073390380854995,HCM-CSHL-0075-C25-85A,model,2,0.0003408499721938181,PAAD,0.2504709111457941,0.831972496776966,0.9579139981701739,0.03582512602479235,0.006260875805033816,0.0007805240661587065,0.38232670507340644,9.231518305147741,1.9309793718639658,0.7413658039468033,0.5225626,2.643068611,0.97,5.37,True,True,Both WGD
HCM-CSHL-0076-C25,HCM-CSHL-0076-C25-01A,0,0.7689037188525913,HCM-CSHL-0076-C25-85A,model,1,0.08126580915989452,PAAD,0.16129379473655886,0.6765654543432321,0.9478320147821251,0.0013813393609959995,0.05078664585687889,0.004665858407729894,0.39029721885447666,2.073037216650134,1.176696425291157,0.5907636430761818,0.2937644,1.97827969,0.9708814,2.985276587,False,True,Model WGD
HCM-CSHL-0077-C25,HCM-CSHL-0077-C25-01B,1,0.00035878944441454535,HCM-CSHL-0077-C25-85A,model,1,0.00035878944441454535,PAAD,0.17638089087419048,0.9208706265256306,0.9860430906122742,0.011086593832409451,0.002870315555316363,0.9315329656091511,0.9315329656091511,0.22292970051456706,0.22292970051456706,0.9073519934134555,0.6128305,3.694146368,0.982453833,4.013059421,True,True,Both WGD
HCM-CSHL-0078-C25,HCM-CSHL-0078-C25-01A,1,0.2187001058428861,HCM-CSHL-0078-C25-85B,model,1,0.2837306926430224,PAAD,0.13504834687763487,0.9149840595111584,0.9885187377787346,0.0007355183610498179,0.010745743860215632,0.7333444834699225,0.7333444834699225,0.4685844901600045,0.4685844901600045,0.8171884249511538,0.539175833,2.991765758,0.9844966,2.695687846,True,True,Both WGD
HCM-CSHL-0078-C25,HCM-CSHL-0078-C25-06A,1,0.23647812281362682,HCM-CSHL-0078-C25-85M,model,1,0.21767755592630464,PAAD,0.13345173384999012,0.9200161312004301,0.9893260140286673,0.00879034138815636,0.001883644583176363,0.8323464851603859,0.8323464851603859,0.1797539335583716,0.1797539335583716,0.9299701830719989,0.680412667,3.0375,0.978586833,2.925,True,True,Both WGD
HCM-CSHL-0079-C25,HCM-CSHL-0079-C25-01A,0,0.6634734406113773,HCM-CSHL-0079-C25-85B,model,0,0.635200832391511,PAAD,0.32936870997255263,0.8047385620915033,0.9356869920886928,0.0607968713560447,0.0035161365552625443,0.94824016563147,0.94824016563147,0.05290594498669033,0.05290594498669033,0.9112740287523662,0.357049333,1.739455202,0.9934952,1.611023919,False,False,Both diploid
HCM-CSHL-0080-C25,HCM-CSHL-0080-C25-01A,1,0.19365660262275083,HCM-CSHL-0080-C25-85A,model,1,0.21997380837055774,PAAD,0.2465421667294548,0.9700938659681292,0.9926268769172811,0.0032111655275101807,0.004161957555208725,0.8549209398551796,0.8549209398551796,0.2593283582089552,0.2593283582089552,0.8482312754428382,0.2621422,2.668952239,0.980779333,2.615547169,True,True,Both WGD
HCM-CSHL-0081-C25,HCM-CSHL-0081-C25-01A,0,0.7237859462174623,HCM-CSHL-0081-C25-85B,model,0,0.7162334284125361,PAAD,0.21688821914859266,0.9225806451612903,0.9832086540013992,0.011893870082342177,0.004897475916258544,0.9903361344537815,0.9903361344537815,0.015509682133723054,0.015509682133723054,0.9692077603028189,0.3207472,1.890095656,0.9624586,1.822712436,False,False,Both diploid
HCM-CSHL-0082-C25,HCM-CSHL-0082-C25-01A,0,0.9931112426672407,HCM-CSHL-0082-C25-85A,model,0,0.8357641318192419,PAAD,0.12864395529483522,0.0018128573420722353,0.8715892578440342,0.1283569237393036,5.38184166621818e-05,0.8468122302551309,0.8468122302551309,0.22848870030775956,0.22848870030775956,0.0542859012766184,0.78,1.982095016,1.0,1.92,False,False,Both diploid
HCM-CSHL-0084-C25,HCM-CSHL-0084-C25-01A,1,0.17799544337405593,HCM-CSHL-0084-C25-85B,model,1,0.21825161903736792,PAAD,0.2770751484491326,0.7976691485917773,0.9439391493102273,0.02931309760866835,0.026747753081104355,0.7742006615214995,0.7742006615214995,0.28116501286291806,0.28116501286291806,0.8599632391802701,0.3410786,2.912875486,0.9839158,2.7075,True,True,Both WGD
HCM-CSHL-0085-C24,HCM-CSHL-0085-C24-01A,1,0.2779362431157275,HCM-CSHL-0085-C24-85A,model,1,0.2760884774769926,AMPV,0.536731069371939,0.9509341889769043,0.9736648547799723,0.002421828749798181,0.023913316470229446,0.5898872317206256,0.5898872317206256,0.4724081484176064,0.4724081484176064,0.3756423480619899,0.3070906,2.277344884,0.994897,2.387886691,True,True,Both WGD
HCM-CSHL-0085-C24,HCM-CSHL-0085-C24-06A,1,0.39430959941158533,HCM-CSHL-0085-C24-85M,model,1,0.4029743644941966,AMPV,0.4878101286260158,0.9116284201235657,0.9568914482535924,0.027285937247726173,0.01582261449868145,0.933574457928654,0.933574457928654,0.07325536563423725,0.07325536563423725,0.8832107682744417,0.262750833,2.155613351,0.996666667,2.111574811,True,True,Both WGD
HCM-CSHL-0088-C25,HCM-CSHL-0088-C25-01A,0,0.788924169850923,HCM-CSHL-0088-C25-85A,model,0,0.9147695674793248,PAAD,0.18023787740164685,0.3580173186025679,0.8842904041763091,0.012916419998923631,0.10279317582476724,0.8563627816150147,0.8563627816150147,0.3107076989838354,0.3107076989838354,0.2385845264668112,0.2580948,1.957616914,0.987746333,1.878067346,False,False,Both diploid
HCM-CSHL-0089-C25,HCM-CSHL-0089-C25-01A,1,0.16450496026406902,HCM-CSHL-0089-C25-85A,model,1,0.3997273200222449,PAAD,0.1128392802683745,0.5588235294117647,0.9502179645874819,0.04863390919039162,0.001148126222126545,0.3444816708791316,0.3444816708791316,0.8813848233703638,0.8813848233703638,0.6586895515349895,0.397597667,3.236666667,0.93,2.655,True,True,Both WGD
HCM-CSHL-0089-C25,HCM-CSHL-0089-C25-06A,1,0.17932296431838976,HCM-CSHL-0089-C25-85M,model,1,0.06556877096675816,PAAD,0.06481531313348761,0.9739828397453639,0.9983136896112517,0.000609942055504727,0.0010763683332436359,0.5988234647314311,0.5988234647314311,0.5046639910568659,0.5046639910568659,0.6789755652279723,0.643401833,3.148515936,0.979074,3.366084274,True,True,Both WGD
HCM-CSHL-0090-C25,HCM-CSHL-0090-C25-01A,1,0.11208582243510395,HCM-CSHL-0090-C25-85A,model,1,0.09877473404732433,PAAD,0.20838490931596793,0.3537362258953168,0.8653283820390004,0.07692445688247852,0.05774716107852107,0.44601276799881917,0.44601276799881917,0.8933539983025204,0.8933539983025204,0.6141784377099716,0.516,3.24818748,0.972,3.033733883,True,True,Both WGD
HCM-CSHL-0091-C25,HCM-CSHL-0091-C25-01A,0,0.5998241931722369,HCM-CSHL-0091-C25-85A,model,1,0.015194732970955995,PAAD,0.342697737832553,0.7505627388368319,0.9145184148682346,0.08444109574296324,0.0010404893888021813,0.19785469788215482,0.30010433636579964,1.3100437480551335,1.908623309110212,0.5492490689850472,0.461851167,1.866991183,0.993333333,2.830031246,False,True,Model WGD
HCM-CSHL-0092-C25,HCM-CSHL-0092-C25-01A,0,0.8438368943185691,HCM-CSHL-0092-C25-85A,model,0,0.8923631666756364,PAAD,0.09911558401951814,0.6526696832579185,0.9655741528084244,0.0013992788332167268,0.0330265683583589,0.920637799989116,0.920637799989116,0.08687213162334247,0.08687213162334247,0.8030300675418655,0.34629,1.979254807,0.997636333,1.947720069,False,False,Both diploid
HCM-CSHL-0093-C25,HCM-CSHL-0093-C25-01B,0,0.9934162136949931,HCM-CSHL-0093-C25-85A,model,0,0.7292754247170048,PAAD,0.18972785820641155,0.000850983358547655,0.810433597043575,0.1894946450675421,7.175788888290906e-05,0.7755782796522119,0.7755782796522119,0.23151236761998506,0.23151236761998506,0.042536970981657304,0.46,2.0,0.989304333,1.881409906,False,False,Both diploid
HCM-CSHL-0094-C25,HCM-CSHL-0094-C25-01A,1,0.005238325888452361,HCM-CSHL-0094-C25-85B,model,1,0.0004305473332974544,PAAD,0.29365122078108463,0.9151444804203067,0.9750820730854098,0.010135801804710905,0.014782125109879267,0.9864075529921752,0.9864075529921752,0.018606957863414274,0.018606957863414274,0.9822479871752152,0.292104,2.983333333,0.9885726,2.994516427,True,True,Both WGD
HCM-CSHL-0141-C18,HCM-CSHL-0141-C18-01A,1,0.05353138510665016,HCM-CSHL-0141-C18-85A,model,1,0.05340580880110507,COAD,0.04558419891286798,0.9752066115702479,0.9988698132500942,0.00026909208331090897,0.0008610946665949088,0.9339404399074652,0.9339404399074652,0.07924209598648699,0.07924209598648699,0.9458194973519297,0.5202626,3.31,0.954,3.35,True,True,Both WGD
HCM-CSHL-0142-C18,HCM-CSHL-0142-C18-01A,1,0.0026371024164469083,HCM-CSHL-0142-C18-85A,model,1,0.0030676497497443625,COAD,0.0905405162980105,0.8454527442044779,0.9860072116678328,0.010835441221319268,0.0031573471108479988,0.8623208506703652,0.8623208506703652,0.1640499306518724,0.1640499306518724,0.9517650998477352,0.695593,3.691849036,0.976,3.7170404,True,True,Both WGD
HCM-CSHL-0143-C20,HCM-CSHL-0143-C20-01A,0,0.9532138564483433,HCM-CSHL-0143-C20-85A,model,0,0.9026783632025546,READ,0.07938216457671815,0.4992090395480226,0.9602461295588683,0.03878513894121235,0.0009687314999192723,0.9474550816943202,0.9474550816943202,0.052762046067273416,0.052762046067273416,0.639541371326956,0.78,1.926434634,0.993744,1.934269081,False,False,Both diploid
HCM-CSHL-0147-C24,HCM-CSHL-0147-C24-01A,2,0.04179897027429453,HCM-CSHL-0147-C24-85A,model,1,0.19229320273397557,AMPV,0.46538578835010674,0.6184951044638038,0.8224530434314622,0.06743447607771379,0.11011248049082396,0.07480006558213251,0.3067422075674494,4.626655493414461,2.50551072085694,0.523605186238672,0.44,4.408025612,0.827166,2.465350298,True,True,Both WGD
HCM-CSHL-0153-C50,HCM-CSHL-0153-C50-01B,0,0.8986599214251116,HCM-CSHL-0153-C50-85E,model,0,0.8307052006529968,BRCA,0.04343146224638071,0.9070631970260223,0.9959636187503363,0.0035878944441454534,0.00044848680551818167,0.9255582671241674,0.9255582671241674,0.0754692746655902,0.0754692746655902,0.8511761256287146,0.45,2.156666667,0.992665167,2.156472653,False,False,Both diploid
HCM-CSHL-0158-C20,HCM-CSHL-0158-C20-01A,1,0.00039466838885599985,HCM-CSHL-0158-C20-85A,model,1,0.0005740631110632725,READ,0.1357300468220225,0.802934179222839,0.9732522469188957,0.000609942055504727,0.026137811025599627,0.7151819322459222,0.7151819322459222,0.30436601021948245,0.30436601021948245,0.9045750407325756,0.41903425,3.48,0.985364167,3.641038723,True,True,Both WGD
HCM-CSHL-0159-C18,HCM-CSHL-0159-C18-01B,0,0.6067308899772169,HCM-CSHL-0159-C18-85B,model,0,0.5191145076511849,COAD,0.1513194481818345,0.46283343212803796,0.9187162513678847,0.05195271155122616,0.02933103708088908,0.6781389071277449,0.6781389071277449,0.3227912745312614,0.3227912745312614,0.6463259020022529,0.535,2.293333333,0.916763167,2.462765749,False,False,Both diploid
HCM-CSHL-0160-C18,HCM-CSHL-0160-C18-01B,0,0.7326121665500601,HCM-CSHL-0160-C18-85A,model,2,0.0002152736666487272,COAD,0.12098380065658468,0.9739027283511269,0.996842652889152,0.00048436574995963617,0.0026729813608883627,0.0006175081729022884,0.06841627315655649,7.707373774064656,18.21750817290229,0.7035468073091433,0.4525,2.073333333,0.9739995,4.634086241,False,True,Model WGD
HCM-CSHL-0161-C18,HCM-CSHL-0161-C18-01A,0,0.8014638609332113,HCM-CSHL-0161-C18-85B,model,0,0.7989164558778681,COAD,0.14161419371042103,0.9898657208006081,0.9985648422223418,0.0007355183610498179,0.0006996394166083634,0.9994333552679682,0.9994333552679682,0.0007859910799151861,0.0007859910799151861,0.9973746462379646,0.5511315,2.024898817,0.9872444,1.943792663,False,False,Both diploid
HCM-CSHL-0162-C19,HCM-CSHL-0162-C19-01A,0,0.6269486751699765,HCM-CSHL-0162-C19-85B,model,1,0.20492259117736755,READ,0.3092585616131173,0.703057021869018,0.9081678417020971,0.012288538471198178,0.0795436198267047,0.04286110854076062,0.3714814472101416,1.5160729157027852,0.9060978995095771,0.8285756485924398,0.34,1.65,1.0,2.718630765,False,True,Model WGD
HCM-CSHL-0164-C20,HCM-CSHL-0164-C20-06A,0,0.8026837450442208,HCM-CSHL-0164-C20-85A,model,0,0.8021635003498198,COAD,0.11431031699047414,0.9857187696170747,0.9983675080279139,0.00039466838885599985,0.0012378235832301815,0.967990612023831,0.967990612023831,0.032984293193717276,0.032984293193717276,0.871171895512157,0.496853167,2.137959438,0.969544333,2.030978509,False,False,Both diploid
HCM-CSHL-0174-C22,HCM-CSHL-0174-C22-01A,0,0.723606551495255,HCM-CSHL-0174-C22-85A,model,0,0.7193548965789427,CHOL,0.23193943634178282,0.9602444117874546,0.9907791112785462,0.0009866709721399996,0.008234217749313814,0.9602244594817627,0.9602244594817627,0.04107755221800444,0.04107755221800444,0.8979915643045483,0.539992167,1.835,0.9755665,1.91,False,False,Both diploid
HCM-CSHL-0176-C25,HCM-CSHL-0176-C25-01A,0,0.6260696410311609,HCM-CSHL-0176-C25-85A,model,0,0.7411334158549056,PAAD,0.3832230055791759,0.35418032019473833,0.7525070412428466,0.0807276249932727,0.16676533376388067,0.6686945592976449,0.6686945592976449,0.45671299247736835,0.45671299247736835,0.35417400950827976,0.252955,1.945477762,0.994077,1.824807888,False,False,Both diploid
HCM-CSHL-0177-C25,HCM-CSHL-0177-C25-01B,0,0.5917514306729096,HCM-CSHL-0177-C25-85A,model,0,0.6872611807760616,PAAD,0.4129845899933624,0.399808870162026,0.7521303123262114,0.08937445060366324,0.1584952370701254,0.6835059497576025,0.6835059497576025,0.37224548259144996,0.37224548259144996,0.4288081534428277,0.2874076,1.891111579,0.986,1.7025,False,False,Both diploid
HCM-CSHL-0178-C25,HCM-CSHL-0178-C25-01A,0,0.6911540462479594,HCM-CSHL-0178-C25-85A,model,0,0.7055773819134241,PAAD,0.26957644906086864,0.2840220935649165,0.8069892183771954,0.08820838490931597,0.10480239671348869,0.7705338713576436,0.7705338713576436,0.36179035647209773,0.36179035647209773,0.5094111808579752,0.659725,1.942319252,0.992,2.004265983,False,False,Both diploid
HCM-CSHL-0179-C25,HCM-CSHL-0179-C25-01A,1,0.04913621441257198,HCM-CSHL-0179-C25-85A,model,1,0.05157598263459089,PAAD,0.10121450226934324,0.9822757887274016,0.9982060527779273,0.0004305473332974544,0.0013633998887752723,0.7956759325255405,0.7956759325255405,0.21366302977136906,0.21366302977136906,0.8750904513643862,0.4392576,3.433333333,0.984723,3.313132929,True,True,Both WGD
HCM-CSHL-0180-C25,HCM-CSHL-0180-C25-01A,0,0.7608130168810434,HCM-CSHL-0180-C25-85B,model,0,0.7391421344384048,PAAD,0.2551531133954039,0.8018702102228784,0.9494465672819906,0.027393574081050535,0.0231598586369589,0.9613639716730599,0.9613639716730599,0.042527294187075834,0.042527294187075834,0.8831359141650229,0.3249525,1.912614446,0.9875615,1.768734921,False,False,Both diploid
HCM-CSHL-0181-C25,HCM-CSHL-0181-C25-01A,0,0.738603950271783,HCM-CSHL-0181-C25-85B,model,1,0.06086862924492761,PAAD,0.1835028613458192,0.737510998142536,0.9518325170873473,0.02669393466444217,0.021473548248210537,0.06367873006626375,0.47116434864923906,2.606149421102454,0.9391611446879778,0.722879920870341,0.09,1.943333333,0.9925,3.315583271,False,True,Model WGD
HCM-CSHL-0182-C25,HCM-CSHL-0182-C25-01A,1,0.048813303912598895,HCM-CSHL-0182-C25-85A,model,1,0.37480939310765476,PAAD,0.18922555298423122,0.7283845278725825,0.9486034120876163,0.048059846079328346,0.0033367418330552713,0.27757528900670053,0.27757528900670053,1.6182534423091084,1.6182534423091084,0.5386546439433371,0.268732,3.43,0.975337667,2.53,True,True,Both WGD
HCM-CSHL-0183-C25,HCM-CSHL-0183-C25-01A,0,0.6989218377195343,HCM-CSHL-0183-C25-85A,model,1,0.03916186785784762,PAAD,0.24517876684067955,0.7984195507426648,0.9505767540318963,0.0005740631110632725,0.048849182857040346,0.0011989523001438743,0.6096026856531523,2.9836573578780388,0.3981259453277751,0.8133716539370838,0.3828024,1.776038599,0.990733167,3.404928992,False,True,Model WGD
HCM-CSHL-0184-C25,HCM-CSHL-0184-C25-01A,0,0.4074233536049369,HCM-CSHL-0184-C25-85A,model,1,0.00035878944441454535,PAAD,0.2645175178946235,0.9435740929128518,0.985074359112355,0.00028703155553163625,0.01463860933211345,0.001633387167816767,0.7606261929232124,4.213001027749229,0.40296946116576127,0.9375740971285746,0.5154974,2.156666667,0.980431833,3.964502462,False,True,Model WGD
HCM-CSHL-0186-C25,HCM-CSHL-0186-C25-01A,0,0.7251852250506791,HCM-CSHL-0186-C25-85A,model,0,0.7557899646592398,PAAD,0.17625531456864538,0.8636132315521629,0.9759611072242255,0.008682704554831997,0.01535618822094254,0.9185568917668825,0.9185568917668825,0.09158186864014801,0.09158186864014801,0.7902050426141388,0.2979746,1.946841377,0.955836667,1.882720344,False,False,Both diploid
HCM-CSHL-0187-C25,HCM-CSHL-0187-C25-01A,0,0.6068564662827619,HCM-CSHL-0187-C25-85A,model,1,0.0004126078610767271,PAAD,0.3504655293041279,0.7248157248157249,0.9035573973413702,0.08580449563173852,0.01063810702689127,0.0974867847537791,0.44158397477510897,1.9937308726699434,1.611184271538533,0.7126833479714128,0.497497167,1.982830388,0.9897005,3.074961471,False,True,Model WGD
HCM-CSHL-0189-C25,HCM-CSHL-0189-C25-01A,0,0.7587499775756598,HCM-CSHL-0189-C25-85A,model,0,0.811222933821287,PAAD,0.19162944226180867,0.44102228047182174,0.8928834113700375,0.041493999246542165,0.06562258938342035,0.8712047818377904,0.8712047818377904,0.16542672784104412,0.16542672784104412,0.6865474956293017,0.345995,2.018671463,0.995,1.959107572,False,False,Both diploid
HCM-CSHL-0191-C25,HCM-CSHL-0191-C25-01A,0,0.9945822793893404,HCM-CSHL-0191-C25-85A,model,2,0.0008610946665949088,PAAD,0.2273289919810559,0.001341540404040404,0.7729759790466965,0.22680874728665482,0.0002152736666487272,0.11350017624250969,0.00020407027438175982,5.034172495037382,17.564792312116207,0.05096673806243705,0.11,4.35,0.986564667,3.858773806,False,True,Model WGD
HCM-CSHL-0192-C25,HCM-CSHL-0192-C25-01A,0,0.6933426618588882,HCM-CSHL-0192-C25-85A,model,0,0.8009974346554725,PAAD,0.3197890318066842,0.22007180522831818,0.7505875177152288,0.061586208133756704,0.18782627415101447,0.7996176540872411,0.7996176540872411,0.2736898218782743,0.2736898218782743,0.440550170197261,0.614146833,1.72672575,0.968246667,1.924669934,False,False,Both diploid
HCM-CSHL-0193-C25,HCM-CSHL-0193-C25-01A,0,0.7860717937678273,HCM-CSHL-0193-C25-85A,model,0,0.8158333781820138,PAAD,0.19141416859515992,0.8960637300843486,0.9801051253072135,0.0020809787776043627,0.017813895915182176,0.9528255706437986,0.9528255706437986,0.049023695995068624,0.049023695995068624,0.8650149009167926,0.4385498,1.906685982,0.9946035,1.765980431,False,False,Both diploid
HCM-CSHL-0237-C18,HCM-CSHL-0237-C18-01B,1,0.001201944638788727,HCM-CSHL-0237-C18-85A,model,1,0.0005561236388425452,COAD,0.17003031770805302,0.7768516564676092,0.9620580162531618,0.033492994636097805,0.004448989110740362,0.6639342755794079,0.6639342755794079,0.5147126394530317,0.5147126394530317,0.8316119201548114,0.5372022,4.103333333,0.982,3.98019287,True,True,Both WGD
HCM-CSHL-0238-C18,HCM-CSHL-0238-C18-01B,1,0.03469493927488653,HCM-CSHL-0238-C18-85A,model,1,0.03482051558043162,COAD,0.37967099007947186,0.7695615195615195,0.9125091939795131,0.08600182982616651,0.0014889761943203631,0.7257766339217747,0.7257766339217747,0.6034364012034654,0.6034364012034654,0.8081645716421972,0.671779333,3.219520259,0.988992833,3.073513661,True,True,Both WGD
HCM-CSHL-0239-C18,HCM-CSHL-0239-C18-01A,1,0.03849810738568071,HCM-CSHL-0239-C18-85A,model,1,0.0384263494967978,COAD,0.15528407154261523,0.9768946395563771,0.9964121055558546,0.000807276249932727,0.002780618194212726,0.9194136522753792,0.9194136522753792,0.19010720536756126,0.19010720536756126,0.968095095652165,0.3600346,3.0925,0.929305,3.187095531,True,True,Both WGD
HCM-CSHL-0240-C18,HCM-CSHL-0240-C18-01A,0,0.9247618535062698,HCM-CSHL-0240-C18-85A,model,0,0.91909298028452,COAD,0.018728808998439265,0.7758620689655172,0.9958021635003498,0.0006458209999461816,0.0035520154997039986,0.9770890473578351,0.9770890473578351,0.023880051197659534,0.023880051197659534,0.8473428819578701,0.53,2.074989526,0.996,2.062066239,False,False,Both diploid
HCM-CSHL-0241-C18,HCM-CSHL-0241-C18-01A,1,0.08905154010369015,HCM-CSHL-0241-C18-85A,model,0,0.9768401413630411,COAD,0.11337746443499633,0.0018987341772151898,0.8868378092316525,0.01878262741510145,0.09437956335324615,0.11345593952874374,0.38403949438507023,3.3701694424853974,1.5231921011229859,0.03776359944427348,0.341377,3.716666667,0.978333333,2.1,True,False,Tumor WGD
HCM-CSHL-0242-C18,HCM-CSHL-0242-C18-01B,0,0.8828014279819888,HCM-CSHL-0242-C18-85A,model,0,0.8828014279819888,COAD,0.018926143192867267,0.957345971563981,0.9991927237500673,0.0004126078610767271,0.00039466838885599985,0.9985719192320902,0.9985719192320902,0.002096928722500407,0.002096928722500407,0.9879703169765658,0.772,2.097372723,0.978237167,2.162132178,False,False,Both diploid
HCM-CSHL-0243-C18,HCM-CSHL-0243-C18-01B,0,0.8440521679852179,HCM-CSHL-0243-C18-85A,model,0,0.8056616974328615,COAD,0.09021760579803742,0.7013322728176575,0.9730549127244676,0.025474050553432718,0.0014710367220996357,0.9726203130154308,0.9726203130154308,0.029927060807095993,0.029927060807095993,0.9306455750363289,0.526323667,2.173333333,0.9930605,2.063323185,False,False,Both diploid
HCM-CSHL-0244-C20,HCM-CSHL-0244-C20-01B,1,0.3368135909441544,HCM-CSHL-0244-C20-85A,model,1,0.35796422869239186,READ,0.36827942521931006,0.9369672171075064,0.9767863229463789,0.01876468794288072,0.004448989110740362,0.8534430393726876,0.8534430393726876,0.15106668875513096,0.15106668875513096,0.7597871884069668,0.564,2.063333333,0.979653667,2.225,True,True,Both WGD
HCM-CSHL-0246-C19,HCM-CSHL-0246-C19-01B,0,0.9937211847227455,HCM-CSHL-0246-C19-85A,model,1,0.329673681000305,READ,0.3094738352797661,0.0008695148107356096,0.6907952568035448,0.30906122741868935,0.00014351577776581812,0.5968023255813953,0.07837936046511627,0.6790334302325581,3.0621184593023254,0.32095820884871235,0.1,4.18,0.993622333,2.323333333,False,True,Model WGD
HCM-CSHL-0247-C18,HCM-CSHL-0247-C18-01A,1,0.0003229104999730908,HCM-CSHL-0247-C18-85A,model,0,0.561074933175466,COAD,0.3006117360027268,0.7220266157426747,0.9164379383958524,0.0703406705774716,0.013221391026675995,0.04099506881577979,0.5851733274453522,4.241609626849194,1.124310002207993,0.6985660709123211,0.860435833,3.766106704,0.99782,1.90219378,True,False,Tumor WGD
HCM-CSHL-0247-C18,HCM-CSHL-0247-C18-06A,0,0.5053908114023286,HCM-CSHL-0247-C18-85M,model,1,0.039484778357820716,COAD,0.290404176309133,0.7485174203113417,0.9269684085894193,0.00017939472220727267,0.07285219668837342,0.022338860536495888,0.47056900528504747,3.1776030221027587,0.871596956103231,0.8830315556680262,0.805007667,1.950814004,0.994,4.615362265,False,True,Model WGD
HCM-CSHL-0248-C19,HCM-CSHL-0248-C19-01A,1,0.0518450747179018,HCM-CSHL-0248-C19-85A,model,1,0.15347218484832176,COAD,0.34962237410975366,0.46934167992200726,0.8144699782932386,0.16927685987478247,0.016253161831978905,0.5123657303163413,0.5123657303163413,0.8831715329814329,0.8831715329814329,0.7274310262427469,0.2718528,3.22,0.99,2.858897462,True,True,Both WGD
HCM-CSHL-0250-C50,HCM-CSHL-0250-C50-01A,1,0.2010656046499112,HCM-CSHL-0250-C50-85C,model,1,0.14340814093249377,BRCA,0.23766212798019482,0.6302083333333334,0.9121145255906571,0.08662971135389197,0.0012557630554509086,0.6816217103463369,0.6816217103463369,0.3217705312688078,0.3217705312688078,0.8428139202222097,0.38,3.043333333,0.9905746,2.775404384,True,True,Both WGD
